LLgeneID,EntrezGeneID
LL0000019301,100033736
LL0000019302,100033737
LL0000019303,100033738
LL0000019304,100033739
LL0000019305,100033740
LL0000019306,100033742
LL0000019307,100033743
LL0000019308,100033744
LL0000019309,100628790
LL0000019310,100033747
LL0000019311,100033748
LL0000019312,100033749
LL0000019313,100628943
LL0000019314,100033751
LL0000019315,100033753
LL0000019316,100033755
LL0000019317,100033756
LL0000019318,100033552
LL0000019319,100033754
LL0000019320,100033553
LL0000019321,100191017
LL0000019322,100033556
LL0000019323,100033555
LL0000019324,100033557
LL0000019325,100191018
LL0000019326,100033559
LL0000019327,100033614
LL0000019328,100033615
LL0000019329,100033616
LL0000019330,100033617
LL0000019331,100033618
LL0000019332,100033619
LL0000019333,100216527
LL0000019334,
LL0000019336,
LL0000019337,
LL0000019338,
LL0000019339,
LL0000019340,
LL0000019341,393349
LL0000019342,553502
LL0000019343,368727
LL0000019344,393170
LL0000019345,30080
LL0000019346,114833
LL0000019347,30115
LL0000019348,564521
LL0000019349,393134
LL0000019350,325217
LL0000019351,555974
LL0000019352,334167
LL0000019353,373121
LL0000019354,170782
LL0000019355,170783
LL0000019356,100149633
LL0000019357,100150803
LL0000019358,559882
LL0000019359,556706
LL0000019360,799136
LL0000019361,556167
LL0000019362,110438214
LL0000019363,559990
LL0000019364,569613
LL0000019365,553527
LL0000019366,561675
LL0000019367,393632
LL0000019368,568323
LL0000019369,492702
LL0000019370,492342
LL0000019371,563531
LL0000019372,565484
LL0000019373,678639
LL0000019374,550517
LL0000019375,100333520
LL0000019376,100536406
LL0000019377,561905
LL0000019378,557015
LL0000019379,564844
LL0000019380,792689
LL0000019381,554119
LL0000019382,798052
LL0000019383,100535945
LL0000019384,100037349
LL0000019385,564760
LL0000019386,557077
LL0000019387,555267
LL0000019388,402886
LL0000019389,641478
LL0000019390,558749
LL0000040069,
LL0000019392,560703
LL0000019393,402891
LL0000019394,563753
LL0000019395,565793
LL0000019396,387293
LL0000019397,100006896
LL0000019398,373882
LL0000019399,566945
LL0000019400,561041
LL0000019401,100332426
LL0000019402,564419
LL0000019403,572034
LL0000019404,570076
LL0000019405,100322027
LL0000019406,100536874
LL0000019407,337179
LL0000019408,100329766
LL0000019409,100537445
LL0000019410,100003089
LL0000019411,101882601
LL0000019412,550589
LL0000019413,571143
LL0000019414,100001739
LL0000019415,100333601
LL0000019416,100005670
LL0000019417,678531
LL0000019418,406397
LL0000019419,100148368
LL0000019420,566255
LL0000019421,563643
LL0000019422,563411
LL0000019423,572147
LL0000019424,572077
LL0000019425,450080
LL0000019426,445203
LL0000019427,573382
LL0000019428,559570
LL0000019429,556663
LL0000019430,405399
LL0000019431,406205
LL0000019432,406206
LL0000019433,100005014
LL0000019434,393169
LL0000019435,407654
LL0000019436,436637
LL0000019437,724012
LL0000019438,325366
LL0000019439,431738
LL0000019440,445045
LL0000019441,100331902
LL0000019442,793471
LL0000019443,110437854
LL0000019444,393095
LL0000019445,450063
LL0000019446,100142647
LL0000019447,494083
LL0000019448,567913
LL0000019449,100073333
LL0000019450,100149301
LL0000019451,325065
LL0000019452,100334806
LL0000019453,445488
LL0000019454,553447
LL0000019455,445185
LL0000019456,436877
LL0000019457,751675
LL0000019458,550359
LL0000019459,550131
LL0000019460,554117
LL0000019461,795517
LL0000019462,767723
LL0000019463,406678
LL0000019464,492327
LL0000019465,100538154
LL0000019466,566858
LL0000019467,556024
LL0000019468,555950
LL0000019469,570584
LL0000019470,553484
LL0000019471,436671
LL0000019472,321611
LL0000019473,447806
LL0000019474,415220
LL0000019475,335407
LL0000019476,553612
LL0000019477,795504
LL0000019478,566516
LL0000019479,323426
LL0000019480,445224
LL0000019481,504061
LL0000019482,
LL0000019483,613246
LL0000019484,445381
LL0000019485,100003564
LL0000019486,559169
LL0000019487,325542
LL0000019488,562207
LL0000019489,431770
LL0000019490,572079
LL0000019491,799884
LL0000040070,556594
LL0000019493,100535324
LL0000040185,100331226
LL0000019494,252845
LL0000019495,100422734
LL0000019496,402878
LL0000019497,394134
LL0000019498,30166
LL0000019499,101882129
LL0000019500,550396
LL0000019501,799266
LL0000019502,336959
LL0000019503,550430
LL0000040071,558831
LL0000019506,394140
LL0000019507,436840
LL0000019508,337514
LL0000019509,114417
LL0000019510,555163
LL0000019511,336830
LL0000019512,
LL0000019513,100003330
LL0000019514,101884805
LL0000019515,100317924
LL0000019516,100286774
LL0000019517,559502
LL0000019518,100004793
LL0000019519,406637
LL0000019520,393709
LL0000019521,100002302
LL0000019522,563095
LL0000019523,555586
LL0000019524,550390
LL0000019525,792923
LL0000019526,641417
LL0000019527,794708
LL0000019528,553284
LL0000019529,541330
LL0000019530,436829
LL0000019531,550391
LL0000019532,553555
LL0000019533,394122
LL0000019534,445041
LL0000019535,493604
LL0000019536,447945
LL0000019537,768187
LL0000019538,445150
LL0000019539,571648
LL0000019540,751640
LL0000019541,768305
LL0000019542,100142645
LL0000019543,415142
LL0000019544,436674
LL0000019545,553709
LL0000019546,554098
LL0000019547,336283
LL0000019548,553799
LL0000019549,751730
LL0000019550,100536515
LL0000019551,552972
LL0000019552,767758
LL0000019553,100093703
LL0000019554,567819
LL0000019555,405881
LL0000019556,334588
LL0000019557,553771
LL0000019558,447873
LL0000019559,553805
LL0000019560,568235
LL0000019561,436701
LL0000019562,571210
LL0000019563,393277
LL0000019564,436791
LL0000019565,557789
LL0000019566,503593
LL0000019567,558658
LL0000019568,797002
LL0000019569,100007768
LL0000019570,447915
LL0000019571,100034614
LL0000019572,393748
LL0000019573,100149182
LL0000019574,572170
LL0000019575,565937
LL0000019576,556272
LL0000019577,793878
LL0000019578,751639
LL0000019579,436758
LL0000019580,450009
LL0000019581,553580
LL0000019582,558080
LL0000019583,550455
LL0000019584,569841
LL0000019585,791211
LL0000019586,100073334
LL0000019587,556778
LL0000019588,445221
LL0000019589,553711
LL0000019590,550252
LL0000019591,436691
LL0000019592,445321
LL0000019593,777746
LL0000019594,555760
LL0000019595,407642
LL0000019596,432383
LL0000019597,795846
LL0000019598,503880
LL0000019599,567309
LL0000019600,562703
LL0000019601,751746
LL0000019602,619204
LL0000019603,751681
LL0000019604,431721
LL0000019605,565251
LL0000019606,797480
LL0000019607,559638
LL0000019608,793956
LL0000019609,557356
LL0000019610,550350
LL0000019611,100331961
LL0000019612,550480
LL0000019613,798679
LL0000019614,550363
LL0000019615,103908665
LL0000019616,798572
LL0000019617,751754
LL0000019618,100002513
LL0000019619,798290
LL0000019620,798358
LL0000019621,100124612
LL0000019622,447890
LL0000019623,100009643
LL0000019624,550409
LL0000019625,100002785
LL0000019626,541383
LL0000019627,100000754
LL0000019628,
LL0000019629,798497
LL0000019630,799368
LL0000019631,570586
LL0000019632,556396
LL0000019633,360135
LL0000019634,406845
LL0000019635,565400
LL0000019636,559917
LL0000019637,570030
LL0000019638,260437
LL0000019639,541389
LL0000019640,100002680
LL0000019641,394084
LL0000019642,100000715
LL0000019643,563262
LL0000019644,564400
LL0000019645,797201
LL0000019646,799116
LL0000019647,100330638
LL0000019648,406662
LL0000019649,286739
LL0000019650,553434
LL0000019651,793910
LL0000019652,352916
LL0000019653,100003670
LL0000019654,405857
LL0000019655,415184
LL0000019656,100330275
LL0000019657,259260
LL0000019658,100002448
LL0000019659,100134855
LL0000019660,445816
LL0000019661,798441
LL0000019662,334306
LL0000019663,30527
LL0000019664,30511
LL0000019665,573620
LL0000019666,30531
LL0000019667,30526
LL0000001622,140519
LL0000001652,140520
LL0000019668,140539
LL0000019669,140540
LL0000019670,140512
LL0000019671,140531
LL0000020079,140532
LL0000020080,140533
LL0000020081,140534
LL0000020082,140538
LL0000019672,140535
LL0000019673,140536
LL0000019674,100174951
LL0000019675,794477
LL0000019676,326078
LL0000019677,100003254
LL0000019678,393526
LL0000019679,569445
LL0000019680,100534898
LL0000019681,30655
LL0000019682,
LL0000019683,368910
LL0000019684,553275
LL0000019685,100536997
LL0000019686,557469
LL0000019687,436888
LL0000019688,100000849
LL0000019689,195821
LL0000019690,692292
LL0000019691,556680
LL0000019693,393659
LL0000019694,494035
LL0000019695,334296
LL0000019696,768141
LL0000019697,100150980
LL0000019698,100001905
LL0000019699,567587
LL0000019700,260441
LL0000019701,100034522
LL0000019702,100004977
LL0000019703,327496
LL0000019704,567547
LL0000019705,100332843
LL0000019706,566203
LL0000019707,556465
LL0000019708,325802
LL0000019709,560881
LL0000019710,555239
LL0000019711,101882209
LL0000019712,569130
LL0000019713,323929
LL0000019714,553750
LL0000019715,541517
LL0000019716,30644
LL0000019717,393838
LL0000019718,393584
LL0000019719,327346
LL0000019720,678558
LL0000019721,559198
LL0000019722,393365
LL0000019723,565063
LL0000019724,30667
LL0000019725,565718
LL0000019726,30660
LL0000019727,30669
LL0000019728,30668
LL0000019729,30661
LL0000019730,100009640
LL0000019731,324254
LL0000019732,563801
LL0000019733,406240
LL0000019734,378847
LL0000019735,406795
LL0000019736,503530
LL0000019737,100333733
LL0000019738,560667
LL0000019739,560131
LL0000019740,560413
LL0000019741,564555
LL0000019742,406207
LL0000019743,792465
LL0000019744,563853
LL0000019745,557250
LL0000019746,556195
LL0000019747,556917
LL0000019748,286740
LL0000019749,286741
LL0000019750,402916
LL0000019751,100538303
LL0000019752,799648
LL0000019753,100332798
LL0000019754,100148804
LL0000019755,572172
LL0000019756,100147849
LL0000019757,100334291
LL0000019758,101882030
LL0000019759,101885395
LL0000019760,799643
LL0000019761,553180
LL0000019762,100004181
LL0000019763,406839
LL0000019764,334526
LL0000019765,559807
LL0000019766,563713
LL0000019767,569581
LL0000019768,393456
LL0000019769,767667
LL0000019770,100004330
LL0000019771,492781
LL0000019772,492477
LL0000019773,373081
LL0000019774,360142
LL0000019775,360143
LL0000019776,360145
LL0000019777,360146
LL0000019778,570082
LL0000019779,394031
LL0000019780,559531
LL0000019781,337663
LL0000019782,561067
LL0000019783,360148
LL0000019784,30485
LL0000019785,100151112
LL0000019786,795448
LL0000019787,
LL0000019788,562784
LL0000019789,556385
LL0000019790,100149566
LL0000019791,58078
LL0000019792,100005501
LL0000019793,570494
LL0000019794,30519
LL0000019795,321277
LL0000019796,558540
LL0000019797,100005189
LL0000019798,445390
LL0000019799,492356
LL0000019800,751793
LL0000019801,541384
LL0000019802,556489
LL0000019803,393530
LL0000019804,321053
LL0000019805,30686
LL0000019806,393141
LL0000019807,677757
LL0000019808,368439
LL0000019809,100006494
LL0000019810,560341
LL0000019811,405873
LL0000019812,567762
LL0000019813,252851
LL0000019814,796556
LL0000019815,100537522
LL0000019816,403145
LL0000019817,436753
LL0000019818,641483
LL0000019819,58097
LL0000019820,404208
LL0000019821,664752
LL0000019822,555454
LL0000019823,554168
LL0000019824,566080
LL0000019825,563011
LL0000019826,386711
LL0000019827,30616
LL0000019828,100884147
LL0000019829,560945
LL0000019830,768300
LL0000019831,333938
LL0000019832,561431
LL0000019833,100149148
LL0000019834,100002040
LL0000019835,334274
LL0000040072,58142
LL0000019837,799300
LL0000019838,100008070
LL0000019839,246275
LL0000019840,336165
LL0000019841,550569
LL0000019842,326719
LL0000019843,337084
LL0000019844,393488
LL0000019845,100537244
LL0000019846,677750
LL0000019847,574004
LL0000019848,798632
LL0000019849,30592
LL0000019850,450006
LL0000019851,406493
LL0000019852,335888
LL0000019853,565911
LL0000019854,558685
LL0000019855,561635
LL0000019856,566845
LL0000019857,449707
LL0000019858,100003770
LL0000019859,569510
LL0000019860,492576
LL0000019861,30429
LL0000019862,447930
LL0000019863,58143
LL0000019864,415178
LL0000019865,327167
LL0000019866,569779
LL0000019867,566674
LL0000019868,555290
LL0000019869,560592
LL0000019870,570113
LL0000019871,795537
LL0000019872,563752
LL0000019873,566880
LL0000019874,559005
LL0000019875,562279
LL0000019876,541515
LL0000019877,567536
LL0000019878,566459
LL0000019879,559562
LL0000019880,555285
LL0000019881,393609
LL0000019882,565345
LL0000019883,571487
LL0000019884,556606
LL0000019885,796782
LL0000019886,402814
LL0000019887,564573
LL0000019888,562188
LL0000019889,565267
LL0000019890,567402
LL0000019891,562676
LL0000019892,445473
LL0000019893,445472
LL0000019894,252846
LL0000019895,556141
LL0000019896,566034
LL0000019897,100006612
LL0000019898,562199
LL0000040073,560956
LL0000019901,548602
LL0000019902,100331725
LL0000019903,30513
LL0000019904,393849
LL0000019905,559066
LL0000019906,30200
LL0000019907,558671
LL0000019908,100144770
LL0000019909,334269
LL0000019910,100537539
LL0000019911,100329862
LL0000019912,572909
LL0000019913,436720
LL0000019914,393873
LL0000019915,393828
LL0000019916,100148802
LL0000019917,570792
LL0000019918,100329855
LL0000019919,567049
LL0000019920,561225
LL0000019921,557002
LL0000019922,100536821
LL0000019923,559505
LL0000019924,555796
LL0000019925,100333194
LL0000019926,445174
LL0000019927,327327
LL0000019928,558048
LL0000019929,565380
LL0000019930,101884870
LL0000019931,436775
LL0000019932,406643
LL0000019933,323672
LL0000019934,334099
LL0000019935,541516
LL0000019936,568789
LL0000019937,100192212
LL0000019938,321587
LL0000019939,335819
LL0000040074,550325
LL0000019941,445229
LL0000019942,
LL0000019943,393247
LL0000019944,565795
LL0000019945,564685
LL0000019946,100005680
LL0000019947,494100
LL0000019948,570609
LL0000019949,101882738
LL0000019950,195823
LL0000019951,100534969
LL0000019952,103910274
LL0000019953,572093
LL0000019954,101883194
LL0000019955,445071
LL0000019956,550242
LL0000019957,562771
LL0000040075,798974
LL0000040076,798974
LL0000019959,573336
LL0000019960,568328
LL0000019961,560778
LL0000019962,100126013
LL0000019963,560126
LL0000019964,569719
LL0000019965,557716
LL0000019966,562755
LL0000019967,548345
LL0000019968,100149018
LL0000019969,100330160
LL0000019970,324211
LL0000019971,792333
LL0000019972,322903
LL0000019973,101885179
LL0000019974,140631
LL0000019975,553795
LL0000019976,322780
LL0000019977,492779
LL0000019978,368260
LL0000019979,337155
LL0000019980,492812
LL0000019981,567306
LL0000019982,327082
LL0000019983,553682
LL0000019984,568195
LL0000019985,568061
LL0000019986,541353
LL0000019987,436742
LL0000019988,393864
LL0000019989,436614
LL0000019990,560541
LL0000019991,568332
LL0000019992,561673
LL0000019993,799570
LL0000019994,393617
LL0000019995,751624
LL0000019996,570640
LL0000019997,100003245
LL0000019998,100144558
LL0000019999,101886319
LL0000020000,564754
LL0000020001,326898
LL0000020002,100002945
LL0000020003,100536287
LL0000020004,100005000
LL0000020005,100333160
LL0000020006,557290
LL0000020007,567779
LL0000020008,797867
LL0000020009,436891
LL0000020010,556592
LL0000020011,541373
LL0000020012,565885
LL0000020013,100332617
LL0000020014,100330830
LL0000020015,
LL0000020016,544655
LL0000020017,337168
LL0000020018,555713
LL0000020019,
LL0000020020,
LL0000020021,
LL0000020022,
LL0000020023,
LL0000020024,
LL0000020025,
LL0000020026,
LL0000020027,
LL0000020028,
LL0000020029,
LL0000020030,
LL0000020031,
LL0000020032,
LL0000020033,
LL0000020034,
LL0000020035,
LL0000020036,556178
LL0000020037,445319
LL0000020038,30447
LL0000020039,114442
LL0000020040,114441
LL0000020041,566122
LL0000020042,559024
LL0000020043,552978
LL0000020044,556493
LL0000020045,492707
LL0000020046,100037337
LL0000020047,570062
LL0000020048,562678
LL0000040353,101885456
LL0000020049,192325
LL0000020050,393112
LL0000020051,30078
LL0000020052,571005
LL0000020053,797436
LL0000020054,432374
LL0000020055,777713
LL0000020056,378966
LL0000020057,562473
LL0000020058,403014
LL0000020059,564584
LL0000020060,100334953
LL0000020061,393972
LL0000020062,445098
LL0000020063,561894
LL0000020064,556951
LL0000020065,568475
LL0000020066,
LL0000020067,767714
LL0000020068,336844
LL0000020069,563288
LL0000020070,81884
LL0000020071,564519
LL0000020072,394104
LL0000020073,447849
LL0000020074,100144559
LL0000020075,393246
LL0000020076,561503
LL0000020077,393437
LL0000020078,553174
LL0000020083,335236
LL0000020084,445386
LL0000020085,566146
LL0000020086,394244
LL0000020087,333957
LL0000020088,324047
LL0000020089,436776
LL0000020090,406656
LL0000020091,561437
LL0000020092,100148595
LL0000020093,386658
LL0000020094,393621
LL0000020095,100003793
LL0000020096,799352
LL0000020097,30292
LL0000020098,792085
LL0000020099,393665
LL0000020100,494050
LL0000020101,30286
LL0000020102,327395
LL0000020103,692305
LL0000020104,100329944
LL0000020105,793524
LL0000020106,798226
LL0000020107,100317129
LL0000020108,415243
LL0000020109,321951
LL0000020110,393497
LL0000020111,556538
LL0000020112,554125
LL0000020113,445122
LL0000020114,406298
LL0000020115,406726
LL0000020116,100003066
LL0000020117,101884787
LL0000020118,541328
LL0000020119,393943
LL0000020120,445042
LL0000020121,393700
LL0000020122,541331
LL0000020123,
LL0000020124,573619
LL0000020125,325712
LL0000020126,503714
LL0000020127,100003850
LL0000020128,791133
LL0000020129,794169
LL0000020130,794020
LL0000020131,569692
LL0000020132,767796
LL0000020133,386981
LL0000020134,100535765
LL0000020135,393703
LL0000020136,562219
LL0000020137,393764
LL0000020138,100332034
LL0000020139,406306
LL0000020140,797063
LL0000020141,393781
LL0000020142,393821
LL0000020143,393829
LL0000020144,573021
LL0000020145,541390
LL0000020146,493605
LL0000020147,553672
LL0000020148,550451
LL0000020149,573689
LL0000020150,553660
LL0000020151,447913
LL0000020152,796997
LL0000020153,406413
LL0000020154,554100
LL0000020155,445291
LL0000020156,393720
LL0000020157,100537318
LL0000020158,566928
LL0000020159,541446
LL0000020160,550546
LL0000020161,565258
LL0000020162,101887165
LL0000020163,393695
LL0000020164,553536
LL0000020165,100136836
LL0000020166,557665
LL0000020167,541491
LL0000020168,560512
LL0000020169,794920
LL0000020170,406827
LL0000020171,619412
LL0000020172,559634
LL0000020173,368667
LL0000020174,436830
LL0000020175,768136
LL0000020176,793912
LL0000020177,664698
LL0000020178,553718
LL0000020179,100033387
LL0000020180,100334152
LL0000020181,445374
LL0000020182,393253
LL0000020183,492463
LL0000020184,556002
LL0000020185,100333839
LL0000020186,101883026
LL0000020187,548344
LL0000020188,394025
LL0000020189,100536894
LL0000020190,393987
LL0000040531,101885992
LL0000020191,497165
LL0000020192,445223
LL0000020193,171094
LL0000020194,100334361
LL0000020195,559677
LL0000020196,393137
LL0000020197,394165
LL0000020198,436648
LL0000020199,790930
LL0000020200,336082
LL0000020201,555733
LL0000020202,564612
LL0000020203,571299
LL0000020204,266983
LL0000020205,100332721
LL0000020206,550343
LL0000020207,100150939
LL0000020208,493607
LL0000020209,556922
LL0000020210,100331363
LL0000040077,110439938
LL0000040078,100034584
LL0000020212,559850
LL0000020213,780844
LL0000020214,445250
LL0000020215,555206
LL0000020216,793046
LL0000020217,100000684
LL0000020218,553569
LL0000020219,561943
LL0000020220,767739
LL0000020221,553620
LL0000020222,560768
LL0000020223,555331
LL0000020224,30169
LL0000020225,114435
LL0000020226,266958
LL0000020227,114414
LL0000020228,114415
LL0000020229,30239
LL0000020230,114411
LL0000020231,101882707
LL0000020232,796115
LL0000020233,573301
LL0000020234,326708
LL0000020235,564518
LL0000020236,561184
LL0000020237,405887
LL0000020238,100141490
LL0000020239,334390
LL0000020240,555802
LL0000020241,568315
LL0000020242,100333254
LL0000020243,571865
LL0000020244,337574
LL0000020245,561772
LL0000020246,566869
LL0000020247,561682
LL0000020248,317765
LL0000020249,405781
LL0000020250,558772
LL0000020251,360149
LL0000020252,100873093
LL0000020253,406512
LL0000020254,556665
LL0000020255,100005568
LL0000020256,445509
LL0000020257,792516
LL0000020258,799271
LL0000020259,100000898
LL0000020260,335737
LL0000020261,431765
LL0000020262,110437879
LL0000020263,678521
LL0000020264,565756
LL0000020265,415100
LL0000020266,406463
LL0000020267,323099
LL0000020268,797834
LL0000020269,790944
LL0000020270,101887110
LL0000020271,100001781
LL0000020272,570084
LL0000020273,567709
LL0000020274,562714
LL0000020275,403053
LL0000020276,562071
LL0000020277,100333008
LL0000020278,83915
LL0000020279,573719
LL0000020280,550227
LL0000020281,503744
LL0000020282,323445
LL0000020283,100000711
LL0000020284,386642
LL0000020285,569090
LL0000020286,30270
LL0000020287,58133
LL0000020288,100535003
LL0000020289,564338
LL0000020290,553627
LL0000020291,569275
LL0000020292,572199
LL0000020293,406593
LL0000020294,402968
LL0000020295,100535163
LL0000020296,
LL0000020297,100003787
LL0000020298,100150332
LL0000020299,559636
LL0000020300,566695
LL0000020301,447799
LL0000020302,794153
LL0000020303,445216
LL0000020304,562690
LL0000020305,562429
LL0000020306,322921
LL0000020307,570436
LL0000020308,574421
LL0000020309,317644
LL0000020310,100536336
LL0000020311,571879
LL0000020312,100150223
LL0000020313,799267
LL0000020314,561921
LL0000020315,553616
LL0000020316,450042
LL0000020317,406399
LL0000020318,101883692
LL0000020319,436907
LL0000020320,436937
LL0000020321,570900
LL0000020322,794108
LL0000020323,30231
LL0000020324,30232
LL0000020325,393234
LL0000020326,553087
LL0000020327,447900
LL0000020328,402904
LL0000020329,794686
LL0000020330,558243
LL0000020331,557932
LL0000020332,100148777
LL0000020333,100148851
LL0000020334,170995
LL0000020335,492323
LL0000020336,368781
LL0000020337,60644
LL0000020338,60646
LL0000020339,170971
LL0000020340,795524
LL0000020341,60647
LL0000020342,60649
LL0000020343,171006
LL0000020344,
LL0000020345,101885312
LL0000020346,60652
LL0000020347,100216319
LL0000020348,170984
LL0000020349,449536
LL0000020350,494571
LL0000020351,449535
LL0000020352,449534
LL0000020353,449533
LL0000020354,393517
LL0000020355,110438188
LL0000020356,100002876
LL0000020357,336120
LL0000020358,751108
LL0000020359,794221
LL0000020360,566577
LL0000020361,100034538
LL0000020362,100002175
LL0000020363,445039
LL0000020364,106144554
LL0000020365,106144554
LL0000020366,103909013
LL0000020367,335563
LL0000020368,561946
LL0000020369,797627
LL0000020370,323005
LL0000020371,405755
LL0000020372,407077
LL0000020373,81883
LL0000020374,30697
LL0000020375,493627
LL0000020376,30698
LL0000020377,562300
LL0000020378,58112
LL0000020379,30696
LL0000020380,30694
LL0000020381,325615
LL0000020382,555375
LL0000020383,337865
LL0000020384,503746
LL0000020385,436748
LL0000020386,565782
LL0000020387,558978
LL0000020388,553606
LL0000020389,100002610
LL0000020390,556158
LL0000020391,100002407
LL0000020392,562702
LL0000020393,567415
LL0000020394,561122
LL0000020395,100147967
LL0000020396,405892
LL0000020397,563460
LL0000020398,449659
LL0000020399,100330518
LL0000020400,110437718
LL0000020401,100538217
LL0000020402,794214
LL0000020403,100535184
LL0000020404,678565
LL0000020405,556007
LL0000020406,795668
LL0000020407,570229
LL0000020408,
LL0000020409,569464
LL0000020410,557335
LL0000020411,798102
LL0000020412,569893
LL0000020413,561834
LL0000020414,541444
LL0000020415,335716
LL0000020416,30083
LL0000020417,30084
LL0000020418,30085
LL0000020419,394170
LL0000020420,436789
LL0000020421,58120
LL0000020422,30086
LL0000020423,100037319
LL0000020424,792676
LL0000020425,550322
LL0000020426,108004541
LL0000020427,336257
LL0000020428,572070
LL0000020429,541321
LL0000020430,447879
LL0000020431,100272161
LL0000020432,323956
LL0000020433,562651
LL0000020434,556483
LL0000020435,407657
LL0000020436,557276
LL0000020437,569960
LL0000020438,566750
LL0000020439,321023
LL0000020440,406619
LL0000020441,108179934
LL0000020442,564706
LL0000020443,557254
LL0000020444,334444
LL0000020445,58013
LL0000020446,321289
LL0000020447,554096
LL0000020448,572044
LL0000020449,568973
LL0000020450,100330810
LL0000020451,777696
LL0000020452,30174
LL0000020453,30185
LL0000020454,30173
LL0000020455,100007184
LL0000020456,393206
LL0000020457,321700
LL0000020458,393260
LL0000020459,555300
LL0000020460,791170
LL0000020461,334362
LL0000020462,558911
LL0000020463,613021
LL0000020464,567715
LL0000020465,561131
LL0000020466,557585
LL0000020467,446115
LL0000020468,321994
LL0000020469,445391
LL0000020470,321133
LL0000020471,436807
LL0000020472,321130
LL0000020473,322404
LL0000020474,394196
LL0000020475,494152
LL0000020476,60658
LL0000020477,553539
LL0000020478,100331166
LL0000020479,404036
LL0000020480,563654
LL0000020481,492793
LL0000020482,100148449
LL0000020483,30718
LL0000020484,794892
LL0000020485,58065
LL0000020486,58066
LL0000020487,569522
LL0000020488,30260
LL0000020489,114367
LL0000020490,570510
LL0000020491,436917
LL0000020492,566040
LL0000020493,555590
LL0000020494,553201
LL0000020495,555604
LL0000020496,101886314
LL0000020497,100149800
LL0000020498,556318
LL0000020499,572245
LL0000020500,561765
LL0000020501,101884934
LL0000020502,559419
LL0000020503,352934
LL0000020504,570491
LL0000020505,724016
LL0000020506,108449885
LL0000020507,552973
LL0000020508,563766
LL0000020509,556532
LL0000020510,553330
LL0000020511,100616532
LL0000020512,282673
LL0000020513,565099
LL0000020514,794093
LL0000020515,556607
LL0000020516,550383
LL0000020517,407726
LL0000020518,368264
LL0000020519,
LL0000020520,559950
LL0000020521,570189
LL0000020522,561324
LL0000020523,560955
LL0000020524,561565
LL0000020525,100002391
LL0000020526,562601
LL0000020527,560234
LL0000020528,692352
LL0000020529,557914
LL0000020530,100148292
LL0000020531,327447
LL0000020532,266985
LL0000020533,553507
LL0000020534,797865
LL0000020535,555786
LL0000020536,541357
LL0000020537,563273
LL0000020538,321442
LL0000020539,100334610
LL0000020540,570244
LL0000020541,560653
LL0000020542,555911
LL0000020543,100331745
LL0000020544,569395
LL0000020545,559391
LL0000020546,564989
LL0000020547,404039
LL0000020548,368305
LL0000020549,403006
LL0000020550,405872
LL0000020551,553230
LL0000020552,556906
LL0000020553,
LL0000020554,100005257
LL0000020555,100002108
LL0000020556,30281
LL0000020557,793668
LL0000020558,100003852
LL0000020559,795311
LL0000020560,30717
LL0000020561,449010
LL0000020562,30714
LL0000020563,30713
LL0000020564,322506
LL0000020565,100001692
LL0000020566,403010
LL0000020567,797815
LL0000020568,494487
LL0000020569,402815
LL0000020570,30271
LL0000020571,563150
LL0000020572,571948
LL0000020573,548341
LL0000020574,436847
LL0000020575,557500
LL0000020576,565875
LL0000020577,553649
LL0000020578,569321
LL0000020579,724051
LL0000020580,445214
LL0000020581,492496
LL0000020582,30418
LL0000020583,393564
LL0000020584,30424
LL0000020585,30427
LL0000020586,325637
LL0000020587,406522
LL0000020588,553740
LL0000020589,562171
LL0000020590,431720
LL0000020591,100008101
LL0000020592,436679
LL0000020593,548604
LL0000020594,83916
LL0000020595,405759
LL0000020596,30749
LL0000020597,407626
LL0000020598,30506
LL0000020599,497167
LL0000020600,572204
LL0000020601,724004
LL0000020602,353224
LL0000020603,353225
LL0000020604,30380
LL0000020605,571581
LL0000020606,436886
LL0000020607,569806
LL0000020608,564177
LL0000020609,562626
LL0000020610,556537
LL0000020611,393466
LL0000020612,565850
LL0000020613,557565
LL0000020614,794348
LL0000020615,64604
LL0000020616,796461
LL0000020617,100006951
LL0000020618,100270726
LL0000020619,101882495
LL0000020620,567608
LL0000020621,796407
LL0000020622,100001853
LL0000020623,565865
LL0000020624,554169
LL0000020625,570027
LL0000020626,436780
LL0000020627,449839
LL0000020628,100004307
LL0000020629,568997
LL0000020630,353246
LL0000020631,402973
LL0000020632,405901
LL0000020633,405902
LL0000020634,445318
LL0000020635,335551
LL0000020636,795602
LL0000020637,565531
LL0000020638,555686
LL0000020639,560420
LL0000020640,558326
LL0000020641,
LL0000020642,563598
LL0000020643,570698
LL0000020644,321769
LL0000020645,556086
LL0000020646,564592
LL0000020647,100000709
LL0000020648,100006350
LL0000020649,550369
LL0000020650,368483
LL0000020651,554200
LL0000020652,492805
LL0000020653,324971
LL0000020654,562522
LL0000020655,550506
LL0000020656,436824
LL0000020657,564644
LL0000020658,553544
LL0000020659,555195
LL0000020660,569891
LL0000020661,323926
LL0000020662,325292
LL0000020663,553534
LL0000020664,494106
LL0000020665,406690
LL0000020666,100149557
LL0000020667,562627
LL0000020668,799449
LL0000020669,798022
LL0000020670,561683
LL0000020671,324845
LL0000020672,557972
LL0000020673,447810
LL0000020674,321720
LL0000020675,568757
LL0000020676,556186
LL0000020677,558469
LL0000020678,393906
